,val_loss,val_acc,loss,acc
60,0.08545745648145675,0.9881000004768371,0.00026876193384567463,0.9999833333333333
61,0.08542924590110779,0.9885000004768372,0.00026876066923356727,0.9999833333333333
62,0.08558099086284637,0.9881999980926514,0.00026876021027633974,0.9999833333333333
63,0.08591590918302536,0.9883999980926513,0.00026875944137670253,0.9999833333333333
64,0.08606585925817489,0.9884999980926513,0.000268758689364275,0.9999833333333333
65,0.08670691608190537,0.9884999980926513,0.0002687582790855989,0.9999833333333333
66,0.08677293536663055,0.9884999980926513,0.0002687578827143322,0.9999833333333333
67,0.08642954189777374,0.9885999980926514,0.00026875749031707985,0.9999833333333333
68,0.08716009801626205,0.9884999980926513,0.0002687572280565973,0.9999833333333333
69,0.08680738763809204,0.9882000004768372,0.00026875697573028296,0.9999833333333333
70,0.08716925605535507,0.9886000004768372,0.00026875680486358153,0.9999833333333333
71,0.08750635697841644,0.9883999980926513,0.00026875665187831146,0.9999833333333333
72,0.0874377935051918,0.9884000004768372,0.00026875627239538363,0.9999833333333333
73,0.08746783193349839,0.9884000004768372,0.00026875628829007686,0.9999833333333333
74,0.08778861865997314,0.9884999980926513,0.0002687559535105341,0.9999833333333333
75,0.08781156332492829,0.9884999980926513,0.0002687559634446567,0.9999833333333333
76,0.08791961199045181,0.9884000004768372,0.00026875595351054924,0.9999833333333333
77,0.08790993348360061,0.9887000004768371,0.0002687556405861566,0.9999833333333333
78,0.0881069099187851,0.9883000004768372,0.00026875566840174847,0.9999833333333333
79,0.08792326668500901,0.9885000004768372,0.00026875544587771856,0.9999833333333333
80,0.08813225444555282,0.9886000004768372,0.000268755391240082,0.9999833333333333
81,0.08816401300430297,0.9885000004768372,0.00026875541905568905,0.9999833333333333
82,0.08838939628601074,0.9883000004768372,0.0002687552779912342,0.9999833333333333
83,0.0884206241607666,0.9885999980926514,0.0002687551597754009,0.9999833333333333
84,0.08848922291994095,0.9882000004768372,0.00026875521639980587,0.9999833333333333
85,0.08858699306249619,0.9884000004768372,0.0002687550276518247,0.9999833333333333
86,0.08873646196126937,0.9883000004768372,0.00026875493327775077,0.9999833333333333
87,0.08865620498657227,0.9885000004768372,0.00026875498890874494,0.9999833333333333
88,0.08892321856021881,0.9884000004768372,0.00026875503063197354,0.9999833333333333
89,0.08876171082258225,0.9885000004768372,0.0002687549034754056,0.9999833333333333
90,0.08890017628669739,0.9885999980926514,0.00026875498692193107,0.9999833333333333
91,0.08886566368341446,0.9886000004768372,0.00026875480016076383,0.9999833333333333
92,0.089007204413414,0.9885000004768372,0.0002687548518181226,0.9999833333333333
93,0.0892642355799675,0.9884000004768372,0.0002687546700238954,0.9999833333333333
94,0.08938363163471222,0.9884000004768372,0.0002687546650568796,0.9999833333333333
95,0.08918306931257249,0.9885000004768372,0.00026875479121999887,0.9999833333333333
96,0.08930249211788177,0.9885000004768372,0.00026875471770763395,0.9999833333333333
97,0.08931937365531921,0.9884000004768372,0.0002687545726696347,0.9999833333333333
98,0.08926575119495392,0.9885000004768372,0.0002687546173731562,0.9999833333333333
99,0.0894285435795784,0.9885000004768372,0.00026875462532040424,0.9999833333333333
100,0.08929775621891022,0.9885999980926514,0.00026875465214250955,0.9999833333333333
101,0.08938062114715577,0.9885000004768372,0.00026875448524951175,0.9999833333333333
102,0.08955548648834229,0.9884000004768372,0.0002687545359134674,0.9999833333333333
103,0.08936033723354339,0.9886000004768372,0.0002687546193600383,0.9999833333333333
104,0.08962792830467224,0.9885000004768372,0.0002687544683615367,0.9999833333333333
105,0.08970202090740204,0.9884000004768372,0.000268754376967748,0.9999833333333333
106,0.0896489662528038,0.9885000004768372,0.00026875432431697845,0.9999833333333333
107,0.08974302413463593,0.9885999980926514,0.00026875443359218327,0.9999833333333333
108,0.08977155282497407,0.9886000004768372,0.00026875438392159293,0.9999833333333333
109,0.08970328944921493,0.9885000004768372,0.0002687543014685313,0.9999833333333333
110,0.08971509855985642,0.9885000004768372,0.0002687544047832489,0.9999833333333333
111,0.0899568461060524,0.9884000004768372,0.00026875430047512054,0.9999833333333333
112,0.09000095607042313,0.9884000004768372,0.00026875427961354793,0.9999833333333333
113,0.09003484627008439,0.9884000004768372,0.00026875433325766003,0.9999833333333333
114,0.08999956669807434,0.9885000004768372,0.0002687543908754909,0.9999833333333333
115,0.09012243039608002,0.9884999980926513,0.00026875439286238814,0.9999833333333333
116,0.090093661403656,0.9886000004768372,0.0002687544147173412,0.9999833333333333
117,0.09005904594659805,0.9885000004768372,0.00026875428358713783,0.9999833333333333
118,0.09001370038986206,0.9885000004768372,0.00026875433623796044,0.9999833333333333
119,0.09024908189773559,0.9884000004768372,0.0002687542418639547,0.9999833333333333
120,0.09027085666656494,0.9885000004768372,0.0002687543859084902,0.9999833333333333
121,0.09046204183101654,0.9884000004768372,0.0002687543680270513,0.9999833333333333
122,0.09030399141311646,0.9884000004768372,0.00026875414550302896,0.9999833333333333
123,0.09029937653541564,0.9885000004768372,0.0002687543521324793,0.9999833333333333
124,0.09040912997722626,0.9885000004768372,0.00026875425477821866,0.9999833333333333
125,0.09048191157579422,0.9884000004768372,0.00026875423590341443,0.9999833333333333
126,0.0905027920126915,0.9884000004768372,0.0002687541147073792,0.9999833333333333
127,0.09056101762056351,0.9885000004768372,0.00026875420212750214,0.9999833333333333
128,0.09048966374397278,0.9884999980926513,0.00026875413656240045,0.9999833333333333
129,0.0906282044172287,0.9884000004768372,0.0002687541117270712,0.9999833333333333
130,0.09074289433956147,0.9884000004768372,0.0002687542994816643,0.9999833333333333
131,0.09070974624156952,0.9884000004768372,0.0002687541464964549,0.9999833333333333
132,0.09063895900249481,0.9885000004768372,0.00026875410377979277,0.9999833333333333
133,0.0906942594051361,0.9884000004768372,0.00026875407397747037,0.9999833333333333
134,0.09079828214645386,0.9885999980926514,0.0002687542865673625,0.9999833333333333
135,0.09084847558736801,0.9884999980926513,0.000268754243850708,0.9999833333333333
136,0.09080393489599228,0.9884000004768372,0.000268754247824351,0.9999833333333333
137,0.0908903354525566,0.9884000004768372,0.0002687541385491386,0.9999833333333333
138,0.09095323196649552,0.9884999980926513,0.00026875403523451193,0.9999833333333333
139,0.09089939714670181,0.9885999980926514,0.00026875416735808053,0.9999833333333333
140,0.09081001406908035,0.9884999980926513,0.00026875406801700594,0.9999833333333333
141,0.09091145868301391,0.9885000004768372,0.00026875403225421905,0.9999833333333333
142,0.09089536601305008,0.9884999980926513,0.0002687543163696925,0.9999833333969116
143,0.09101446627378464,0.9884999980926513,0.00026875405013560493,0.9999833333333333
144,0.09103641483783721,0.9884999980926513,0.00026875420610109963,0.9999833333333333
145,0.09094736604690552,0.9884999980926513,0.00026875414252281187,0.9999833333333333
146,0.09104405891895294,0.9885000004768372,0.00026875423789024354,0.9999833333333333
147,0.09110516817569733,0.9885000004768372,0.00026875410278638206,0.9999833333333333
148,0.09104774584770203,0.9884999980926513,0.00026875423093642136,0.9999833333333333
149,0.09110749888420105,0.9885999980926514,0.00026875416735808053,0.9999833333333333
150,0.09109237831830978,0.9884999980926513,0.00026875406503677366,0.9999833333333333
151,0.09121046688556671,0.9885999980926514,0.00026875409185886384,0.9999833333333333
152,0.09122554776668548,0.9885000004768372,0.0002687540302673824,0.9999833333333333
153,0.09118540841341019,0.9885999980926514,0.0002687539954980063,0.9999833333333333
154,0.09113681689500809,0.9884999980926513,0.0002687541236480001,0.9999833333333333
155,0.09119523650407792,0.9884000004768372,0.00026875415146350863,0.9999833333333333
156,0.09119303249120712,0.9884000004768372,0.00026875412166117864,0.9999833333333333
157,0.09130158540010452,0.9885999980926514,0.00026875415245691933,0.9999833333333333
158,0.09125579186677933,0.9885000004768372,0.00026875411371390023,0.9999833333333333
159,0.09128847346305848,0.9885000004768372,0.00026875417729225624,0.9999833333333333
160,0.09126388752460479,0.9884999980926513,0.0002687540461619695,0.9999833333333333
161,0.09130477962493896,0.9884999980926513,0.00026875413755575813,0.9999833333333333
162,0.09132827088832855,0.9885000004768372,0.0002687541981538061,0.9999833333333333
163,0.09136953786611557,0.9884999980926513,0.0002687542001406352,0.9999833333333333
164,0.09136647917032242,0.9885999980926514,0.00026875413358211516,0.9999833333333333
165,0.09137706961631775,0.9884999980926513,0.00026875409682591757,0.9999833333333333
166,0.09133714610338212,0.9884000004768372,0.00026875406801700594,0.9999833333333333
167,0.0913526494026184,0.9884999980926513,0.0002687541345755183,0.9999833333333333
168,0.09137169444561005,0.9883999980926513,0.00026875403026739754,0.9999833333333333
169,0.09139990208148956,0.9884999980926513,0.00026875419119993843,0.9999833333333333
170,0.09144751687049865,0.9884999980926513,0.0002687539974848429,0.9999833333333333
171,0.09144735246896744,0.9883999980926513,0.0002687541534503301,0.9999833333333333
172,0.09152765630483628,0.9884999980926513,0.0002687540868918025,0.9999833333333333
173,0.09152584981918335,0.9885999980926514,0.0002687539587418238,0.9999833333333333
174,0.09150944333076477,0.9884999980926513,0.0002687540282806367,0.9999833333333333
175,0.0915197860121727,0.9884999980926513,0.000268753989537557,0.9999833333333333
176,0.09148773974180222,0.9883999980926513,0.0002687539925177892,0.9999833333333333
177,0.09165984572172164,0.9885999980926514,0.00026875414252280433,0.9999833333333333
178,0.09159856926202774,0.9884999980926513,0.00026875397861003875,0.9999833333333333
179,0.09158840012550354,0.9883999980926513,0.0002687540074189504,0.9999833333333333
180,0.09164233498573303,0.9885999980926514,0.0002687541355689367,0.9999833333333333
181,0.09163034868240356,0.9883999980926513,0.00026875401139259337,0.9999833333333333
182,0.09163507993221283,0.9884999980926513,0.00026875400841235356,0.9999833333333333
183,0.0916912726521492,0.9885999980926514,0.0002687541325887044,0.9999833333333333
184,0.09169346408843994,0.9885999980926514,0.00026875407099723815,0.9999833333333333
185,0.09168780159950256,0.9883999980926513,0.00026875413060188294,0.9999833333333333
186,0.09169845468997956,0.9885999980926514,0.00026875413060188294,0.9999833333333333
187,0.09171058475971222,0.9883999980926513,0.0002687540332476298,0.9999833333333333
188,0.09172681150436401,0.9885999980926514,0.0002687540034453074,0.9999833333333333
189,0.09174706131219863,0.9885999980926514,0.0002687540670235952,0.9999833333333333
190,0.09176389833688736,0.9883999980926513,0.00026875416040420534,0.9999833333333333
191,0.09175178583860398,0.9883999980926513,0.00026875406006971993,0.9999833333333333
192,0.09175694581270218,0.9884999980926513,0.0002687539627154668,0.9999833333333333
193,0.09183097430467606,0.9884999980926513,0.00026875396569569907,0.9999833333333333
194,0.09185479893684387,0.9884999980926513,0.0002687539647022883,0.9999833333333333
195,0.09181412881612777,0.9883999980926513,0.00026875418722627274,0.9999833333333333
196,0.09180795667171478,0.9883999980926513,0.00026875408987203474,0.9999833333333333
197,0.09188944400548935,0.9885999980926514,0.00026875393092632295,0.9999833333333333
198,0.09183289672136306,0.9883999980926513,0.0002687541474898656,0.9999833333333333
199,0.0918995202422142,0.9883999980926513,0.0002687540868918783,0.9999833333333333
